state,district,crop,district_major_crop,district_major_crop_latest_area_1000ha,district_major_crop_area_change_pct,district_major_crop_yield_change_pct,district_major_crop_analysis,current_suitability,suitability_2030_ssp245,suitability_2035_ssp245,suitability_2040_ssp245,suitability_2030_ssp585,suitability_2035_ssp585,suitability_2040_ssp585,ssp245_decline_classes_by_2040,ssp585_decline_classes_by_2040,ssp245_2040_explanation,ssp585_2040_explanation,recommendation,crop_historical_analysis,soil_type,length_of_growing_period_days,first_area_1000ha,latest_area_1000ha,area_first_year,area_latest_year,area_change_pct,first_yield_kg_ha,latest_yield_kg_ha,yield_first_year,yield_latest_year,yield_change_pct,overall_risk_score_2030_ssp245,drought_hazard_score_2030_ssp245,flood_hazard_score_2030_ssp245,ag_stress_score_2030_ssp245,temperature_change_2030_ssp245,rainfall_change_2030_ssp245,water_availability_index_2030_ssp245,heat_stress_days_2030_ssp245,climate_confidence_score_2030_ssp245,overall_risk_class_2030_ssp245,flood_hazard_class_2030_ssp245,drought_hazard_class_2030_ssp245,ag_stress_class_2030_ssp245,overall_risk_score_2035_ssp245,drought_hazard_score_2035_ssp245,flood_hazard_score_2035_ssp245,ag_stress_score_2035_ssp245,temperature_change_2035_ssp245,rainfall_change_2035_ssp245,water_availability_index_2035_ssp245,heat_stress_days_2035_ssp245,climate_confidence_score_2035_ssp245,overall_risk_class_2035_ssp245,flood_hazard_class_2035_ssp245,drought_hazard_class_2035_ssp245,ag_stress_class_2035_ssp245,overall_risk_score_2040_ssp245,drought_hazard_score_2040_ssp245,flood_hazard_score_2040_ssp245,ag_stress_score_2040_ssp245,temperature_change_2040_ssp245,rainfall_change_2040_ssp245,water_availability_index_2040_ssp245,heat_stress_days_2040_ssp245,climate_confidence_score_2040_ssp245,overall_risk_class_2040_ssp245,flood_hazard_class_2040_ssp245,drought_hazard_class_2040_ssp245,ag_stress_class_2040_ssp245,overall_risk_score_2030_ssp585,drought_hazard_score_2030_ssp585,flood_hazard_score_2030_ssp585,ag_stress_score_2030_ssp585,temperature_change_2030_ssp585,rainfall_change_2030_ssp585,water_availability_index_2030_ssp585,heat_stress_days_2030_ssp585,climate_confidence_score_2030_ssp585,overall_risk_class_2030_ssp585,flood_hazard_class_2030_ssp585,drought_hazard_class_2030_ssp585,ag_stress_class_2030_ssp585,overall_risk_score_2035_ssp585,drought_hazard_score_2035_ssp585,flood_hazard_score_2035_ssp585,ag_stress_score_2035_ssp585,temperature_change_2035_ssp585,rainfall_change_2035_ssp585,water_availability_index_2035_ssp585,heat_stress_days_2035_ssp585,climate_confidence_score_2035_ssp585,overall_risk_class_2035_ssp585,flood_hazard_class_2035_ssp585,drought_hazard_class_2035_ssp585,ag_stress_class_2035_ssp585,overall_risk_score_2040_ssp585,drought_hazard_score_2040_ssp585,flood_hazard_score_2040_ssp585,ag_stress_score_2040_ssp585,temperature_change_2040_ssp585,rainfall_change_2040_ssp585,water_availability_index_2040_ssp585,heat_stress_days_2040_ssp585,climate_confidence_score_2040_ssp585,overall_risk_class_2040_ssp585,flood_hazard_class_2040_ssp585,drought_hazard_class_2040_ssp585,ag_stress_class_2040_ssp585
Bihar,Sheohar,Maize,Paddy,21.56,-13.31,12.85,Paddy is the major crop by latest ICRISAT area (21.56 thousand ha). Its area has declined by 13.3% and yield has increased by 12.8% from the first available positive ICRISAT year.,Moderate,Moderate,Moderate,Moderate,Moderate,Moderate,Marginal,0,1,"Maize remains stable; projected stress is mainly 33.3 heat-stress days, but it is not enough to change the suitability class under this scoring rule.","Maize declines by 1 suitability class(es) because the scenario shows agricultural stress (58.3), 33.3 heat-stress days, soil-moisture deficit (0.01); this affects water demand, heat tolerance, and soil-moisture reliability.",Limit to irrigated or low-risk blocks,Maize area has declined by 6.4% and yield has increased by 96.7% between the first and latest positive ICRISAT observations.,,0.0,2.02,1.89,1997.0,2019.0,-6.44,2334.0,4590.0,1997.0,2019.0,96.66,10.87,7.77,23.3,0.0,,4.09,1.027,33.3,,Low Risk,Low,Low,Low,9.88,4.47,23.77,0.0,,5.37,1.032,33.3,,Low Risk,Low,Low,Low,10.08,4.56,24.23,0.0,,6.65,1.036,33.3,,Low Risk,Low,Low,Low,10.93,7.94,23.3,0.0,,4.09,1.027,33.3,,Low Risk,Low,Low,Low,28.62,23.38,23.77,40.39,,5.37,1.032,33.3,,Moderate Risk,Low,Low,Moderate,37.14,31.88,24.23,58.34,,6.65,1.036,33.3,,Moderate Risk,Low,Moderate,High
Bihar,Sheohar,Millets,Paddy,21.56,-13.31,12.85,Paddy is the major crop by latest ICRISAT area (21.56 thousand ha). Its area has declined by 13.3% and yield has increased by 12.8% from the first available positive ICRISAT year.,Moderate,Suitable,Suitable,Suitable,Suitable,Moderate,Marginal,-1,1,"Millets improves by 1 suitability class(es); projected conditions show 33.3 heat-stress days, but the crop's local area/yield base and tolerance keep it comparatively resilient.","Millets declines by 1 suitability class(es) because the scenario shows agricultural stress (58.3), 33.3 heat-stress days, soil-moisture deficit (0.01); this affects water demand, heat tolerance, and soil-moisture reliability.",Prefer hardy short-duration varieties,Millets area has increased by 0.0% and yield has increased by 0.0% between the first and latest positive ICRISAT observations.,,0.0,0.01,0.01,1999.0,1999.0,0.0,2000.0,2000.0,1999.0,1999.0,0.0,10.87,7.77,23.3,0.0,,4.09,1.027,33.3,,Low Risk,Low,Low,Low,9.88,4.47,23.77,0.0,,5.37,1.032,33.3,,Low Risk,Low,Low,Low,10.08,4.56,24.23,0.0,,6.65,1.036,33.3,,Low Risk,Low,Low,Low,10.93,7.94,23.3,0.0,,4.09,1.027,33.3,,Low Risk,Low,Low,Low,28.62,23.38,23.77,40.39,,5.37,1.032,33.3,,Moderate Risk,Low,Low,Moderate,37.14,31.88,24.23,58.34,,6.65,1.036,33.3,,Moderate Risk,Low,Moderate,High
Bihar,Sheohar,Paddy,Paddy,21.56,-13.31,12.85,Paddy is the major crop by latest ICRISAT area (21.56 thousand ha). Its area has declined by 13.3% and yield has increased by 12.8% from the first available positive ICRISAT year.,Marginal,Marginal,Marginal,Marginal,Marginal,Unsuitable,Unsuitable,0,1,"Paddy remains stable; projected stress is mainly 33.3 heat-stress days, but it is not enough to change the suitability class under this scoring rule.","Paddy declines by 1 suitability class(es) because the scenario shows agricultural stress (58.3), 33.3 heat-stress days, soil-moisture deficit (0.01); this affects water demand, heat tolerance, and soil-moisture reliability.",Shift area to short-duration paddy or millets,Paddy area has declined by 13.3% and yield has increased by 12.8% between the first and latest positive ICRISAT observations.,,0.0,24.87,21.56,1997.0,2019.0,-13.31,1502.0,1695.0,1997.0,2019.0,12.85,10.87,7.77,23.3,0.0,,4.09,1.027,33.3,,Low Risk,Low,Low,Low,9.88,4.47,23.77,0.0,,5.37,1.032,33.3,,Low Risk,Low,Low,Low,10.08,4.56,24.23,0.0,,6.65,1.036,33.3,,Low Risk,Low,Low,Low,10.93,7.94,23.3,0.0,,4.09,1.027,33.3,,Low Risk,Low,Low,Low,28.62,23.38,23.77,40.39,,5.37,1.032,33.3,,Moderate Risk,Low,Low,Moderate,37.14,31.88,24.23,58.34,,6.65,1.036,33.3,,Moderate Risk,Low,Moderate,High
Bihar,Sheohar,Turmeric,Paddy,21.56,-13.31,12.85,Paddy is the major crop by latest ICRISAT area (21.56 thousand ha). Its area has declined by 13.3% and yield has increased by 12.8% from the first available positive ICRISAT year.,Marginal,Marginal,Marginal,Marginal,Marginal,Marginal,Unsuitable,0,1,"Turmeric remains stable; projected stress is mainly 33.3 heat-stress days, but it is not enough to change the suitability class under this scoring rule.","Turmeric declines by 1 suitability class(es) because the scenario shows agricultural stress (58.3), 33.3 heat-stress days, soil-moisture deficit (0.01); this affects water demand, heat tolerance, and soil-moisture reliability.",Avoid expansion under high heat stress,Turmeric area has declined by 22.8% and yield has no historical trend available between the first and latest positive ICRISAT observations.,,0.0,1.49,1.15,1998.0,2019.0,-22.82,0.0,0.0,,,,10.87,7.77,23.3,0.0,,4.09,1.027,33.3,,Low Risk,Low,Low,Low,9.88,4.47,23.77,0.0,,5.37,1.032,33.3,,Low Risk,Low,Low,Low,10.08,4.56,24.23,0.0,,6.65,1.036,33.3,,Low Risk,Low,Low,Low,10.93,7.94,23.3,0.0,,4.09,1.027,33.3,,Low Risk,Low,Low,Low,28.62,23.38,23.77,40.39,,5.37,1.032,33.3,,Moderate Risk,Low,Low,Moderate,37.14,31.88,24.23,58.34,,6.65,1.036,33.3,,Moderate Risk,Low,Moderate,High
Bihar,Sitamarhi,Cotton,Paddy,98.45,-36.54,111.82,Paddy is the major crop by latest ICRISAT area (98.45 thousand ha). Its area has declined by 36.5% and yield has increased by 111.8% from the first available positive ICRISAT year.,Marginal,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,1,1,"Cotton declines by 1 suitability class(es) because the scenario shows warming of 0.94 C, 74.7 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.","Cotton declines by 1 suitability class(es) because the scenario shows agricultural stress (82.7), warming of 1.64 C, 74.7 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",High risk under SSP585,Cotton area has no historical trend available and yield has no historical trend available between the first and latest positive ICRISAT observations.,INCEPTISOLS - 100%,240.0,0.0,0.0,,,,0.0,0.0,,,,10.32,3.87,25.62,0.0,0.437,5.17,1.03,58.7,,Low Risk,Moderate,Low,Low,10.46,3.94,25.95,0.0,0.687,6.46,1.035,66.7,,Low Risk,Moderate,Low,Low,10.6,4.01,26.28,0.0,0.937,7.76,1.039,74.7,,Low Risk,Moderate,Low,Low,10.32,3.87,25.62,0.0,0.737,5.17,1.03,58.7,,Low Risk,Moderate,Low,Low,35.05,28.76,25.95,53.0,1.187,6.47,1.035,66.7,,Moderate Risk,Moderate,Moderate,High,48.96,42.74,26.28,82.69,1.637,7.76,1.039,74.7,,Moderate Risk,Moderate,Moderate,Severe
Bihar,Sitamarhi,Maize,Paddy,98.45,-36.54,111.82,Paddy is the major crop by latest ICRISAT area (98.45 thousand ha). Its area has declined by 36.5% and yield has increased by 111.8% from the first available positive ICRISAT year.,Suitable,Moderate,Moderate,Moderate,Moderate,Marginal,Unsuitable,1,3,"Maize declines by 1 suitability class(es) because the scenario shows warming of 0.94 C, 74.7 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.","Maize declines by 3 suitability class(es) because the scenario shows agricultural stress (82.7), warming of 1.64 C, 74.7 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",Limit to irrigated or low-risk blocks,Maize area has declined by 53.5% and yield has increased by 179.3% between the first and latest positive ICRISAT observations.,INCEPTISOLS - 100%,240.0,7.77,3.61,1990.0,2019.0,-53.54,1923.0,5370.0,1990.0,2019.0,179.25,10.32,3.87,25.62,0.0,0.437,5.17,1.03,58.7,,Low Risk,Moderate,Low,Low,10.46,3.94,25.95,0.0,0.687,6.46,1.035,66.7,,Low Risk,Moderate,Low,Low,10.6,4.01,26.28,0.0,0.937,7.76,1.039,74.7,,Low Risk,Moderate,Low,Low,10.32,3.87,25.62,0.0,0.737,5.17,1.03,58.7,,Low Risk,Moderate,Low,Low,35.05,28.76,25.95,53.0,1.187,6.47,1.035,66.7,,Moderate Risk,Moderate,Moderate,High,48.96,42.74,26.28,82.69,1.637,7.76,1.039,74.7,,Moderate Risk,Moderate,Moderate,Severe
Bihar,Sitamarhi,Millets,Paddy,98.45,-36.54,111.82,Paddy is the major crop by latest ICRISAT area (98.45 thousand ha). Its area has declined by 36.5% and yield has increased by 111.8% from the first available positive ICRISAT year.,Suitable,Suitable,Suitable,Suitable,Suitable,Moderate,Unsuitable,0,3,"Millets remains stable; projected stress is mainly warming of 0.94 C, 74.7 heat-stress days, but it is not enough to change the suitability class under this scoring rule.","Millets declines by 3 suitability class(es) because the scenario shows agricultural stress (82.7), warming of 1.64 C, 74.7 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",Prefer hardy short-duration varieties,Millets area has increased by 6500.0% and yield has increased by 9.1% between the first and latest positive ICRISAT observations.,INCEPTISOLS - 100%,240.0,0.01,0.66,1997.0,2008.0,6500.0,1000.0,1091.0,1997.0,2008.0,9.1,10.32,3.87,25.62,0.0,0.437,5.17,1.03,58.7,,Low Risk,Moderate,Low,Low,10.46,3.94,25.95,0.0,0.687,6.46,1.035,66.7,,Low Risk,Moderate,Low,Low,10.6,4.01,26.28,0.0,0.937,7.76,1.039,74.7,,Low Risk,Moderate,Low,Low,10.32,3.87,25.62,0.0,0.737,5.17,1.03,58.7,,Low Risk,Moderate,Low,Low,35.05,28.76,25.95,53.0,1.187,6.47,1.035,66.7,,Moderate Risk,Moderate,Moderate,High,48.96,42.74,26.28,82.69,1.637,7.76,1.039,74.7,,Moderate Risk,Moderate,Moderate,Severe
Bihar,Sitamarhi,Paddy,Paddy,98.45,-36.54,111.82,Paddy is the major crop by latest ICRISAT area (98.45 thousand ha). Its area has declined by 36.5% and yield has increased by 111.8% from the first available positive ICRISAT year.,Suitable,Moderate,Moderate,Marginal,Moderate,Marginal,Unsuitable,2,3,"Paddy declines by 2 suitability class(es) because the scenario shows warming of 0.94 C, 74.7 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.","Paddy declines by 3 suitability class(es) because the scenario shows agricultural stress (82.7), warming of 1.64 C, 74.7 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",Shift area to short-duration paddy or millets,Paddy area has declined by 36.5% and yield has increased by 111.8% between the first and latest positive ICRISAT observations.,INCEPTISOLS - 100%,240.0,155.13,98.45,1990.0,2019.0,-36.54,990.0,2097.0,1990.0,2019.0,111.82,10.32,3.87,25.62,0.0,0.437,5.17,1.03,58.7,,Low Risk,Moderate,Low,Low,10.46,3.94,25.95,0.0,0.687,6.46,1.035,66.7,,Low Risk,Moderate,Low,Low,10.6,4.01,26.28,0.0,0.937,7.76,1.039,74.7,,Low Risk,Moderate,Low,Low,10.32,3.87,25.62,0.0,0.737,5.17,1.03,58.7,,Low Risk,Moderate,Low,Low,35.05,28.76,25.95,53.0,1.187,6.47,1.035,66.7,,Moderate Risk,Moderate,Moderate,High,48.96,42.74,26.28,82.69,1.637,7.76,1.039,74.7,,Moderate Risk,Moderate,Moderate,Severe
Bihar,Sitamarhi,Turmeric,Paddy,98.45,-36.54,111.82,Paddy is the major crop by latest ICRISAT area (98.45 thousand ha). Its area has declined by 36.5% and yield has increased by 111.8% from the first available positive ICRISAT year.,Suitable,Moderate,Moderate,Moderate,Moderate,Marginal,Unsuitable,1,3,"Turmeric declines by 1 suitability class(es) because the scenario shows warming of 0.94 C, 74.7 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.","Turmeric declines by 3 suitability class(es) because the scenario shows agricultural stress (82.7), warming of 1.64 C, 74.7 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",Avoid expansion under high heat stress,Turmeric area has declined by 18.5% and yield has no historical trend available between the first and latest positive ICRISAT observations.,INCEPTISOLS - 100%,240.0,8.44,6.88,1990.0,2019.0,-18.48,0.0,0.0,,,,10.32,3.87,25.62,0.0,0.437,5.17,1.03,58.7,,Low Risk,Moderate,Low,Low,10.46,3.94,25.95,0.0,0.687,6.46,1.035,66.7,,Low Risk,Moderate,Low,Low,10.6,4.01,26.28,0.0,0.937,7.76,1.039,74.7,,Low Risk,Moderate,Low,Low,10.32,3.87,25.62,0.0,0.737,5.17,1.03,58.7,,Low Risk,Moderate,Low,Low,35.05,28.76,25.95,53.0,1.187,6.47,1.035,66.7,,Moderate Risk,Moderate,Moderate,High,48.96,42.74,26.28,82.69,1.637,7.76,1.039,74.7,,Moderate Risk,Moderate,Moderate,Severe
Bihar,Siwan,Cotton,Paddy,78.08,-25.43,32.76,Paddy is the major crop by latest ICRISAT area (78.08 thousand ha). Its area has declined by 25.4% and yield has increased by 32.8% from the first available positive ICRISAT year.,Moderate,Marginal,Marginal,Marginal,Marginal,Unsuitable,Unsuitable,1,2,"Cotton declines by 1 suitability class(es) because the scenario shows high drought hazard (51.3), 33.3 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.","Cotton declines by 2 suitability class(es) because the scenario shows high drought hazard (83.4), agricultural stress (62.0), 33.3 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",High risk under SSP585,Cotton area has no historical trend available and yield has increased by 33.2% between the first and latest positive ICRISAT observations.,INCEPTISOLS - 100%,217.0,0.0,0.0,,,,250.0,333.0,1990.0,1994.0,33.2,25.89,54.52,19.44,0.0,,1.39,1.01,33.3,,Moderate Risk,Low,High,Low,26.08,54.43,20.07,0.0,,2.64,1.014,33.3,,Moderate Risk,Low,High,Low,25.21,51.33,20.69,0.0,,3.89,1.018,33.3,,Moderate Risk,Low,High,Low,26.08,54.71,19.44,0.41,,1.39,1.01,33.3,,Moderate Risk,Low,High,Low,45.64,74.18,20.07,42.18,,2.64,1.014,33.3,,Moderate Risk,Low,High,Moderate,55.05,83.4,20.69,62.05,,3.89,1.018,33.3,,High Risk,Low,Very High,High
Bihar,Siwan,Maize,Paddy,78.08,-25.43,32.76,Paddy is the major crop by latest ICRISAT area (78.08 thousand ha). Its area has declined by 25.4% and yield has increased by 32.8% from the first available positive ICRISAT year.,Moderate,Marginal,Marginal,Marginal,Marginal,Unsuitable,Unsuitable,1,2,"Maize declines by 1 suitability class(es) because the scenario shows high drought hazard (51.3), 33.3 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.","Maize declines by 2 suitability class(es) because the scenario shows high drought hazard (83.4), agricultural stress (62.0), 33.3 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",Limit to irrigated or low-risk blocks,Maize area has declined by 36.5% and yield has increased by 39.0% between the first and latest positive ICRISAT observations.,INCEPTISOLS - 100%,217.0,27.97,17.75,1990.0,2019.0,-36.54,1650.0,2294.0,1990.0,2019.0,39.03,25.89,54.52,19.44,0.0,,1.39,1.01,33.3,,Moderate Risk,Low,High,Low,26.08,54.43,20.07,0.0,,2.64,1.014,33.3,,Moderate Risk,Low,High,Low,25.21,51.33,20.69,0.0,,3.89,1.018,33.3,,Moderate Risk,Low,High,Low,26.08,54.71,19.44,0.41,,1.39,1.01,33.3,,Moderate Risk,Low,High,Low,45.64,74.18,20.07,42.18,,2.64,1.014,33.3,,Moderate Risk,Low,High,Moderate,55.05,83.4,20.69,62.05,,3.89,1.018,33.3,,High Risk,Low,Very High,High
Bihar,Siwan,Millets,Paddy,78.08,-25.43,32.76,Paddy is the major crop by latest ICRISAT area (78.08 thousand ha). Its area has declined by 25.4% and yield has increased by 32.8% from the first available positive ICRISAT year.,Moderate,Moderate,Moderate,Suitable,Moderate,Marginal,Unsuitable,-1,2,"Millets improves by 1 suitability class(es); projected conditions show high drought hazard (51.3), 33.3 heat-stress days, but the crop's local area/yield base and tolerance keep it comparatively resilient.","Millets declines by 2 suitability class(es) because the scenario shows high drought hazard (83.4), agricultural stress (62.0), 33.3 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",Prefer hardy short-duration varieties,Millets area has increased by 50.0% and yield has increased by 100.0% between the first and latest positive ICRISAT observations.,INCEPTISOLS - 100%,217.0,0.02,0.03,1991.0,2010.0,50.0,500.0,1000.0,1991.0,2010.0,100.0,25.89,54.52,19.44,0.0,,1.39,1.01,33.3,,Moderate Risk,Low,High,Low,26.08,54.43,20.07,0.0,,2.64,1.014,33.3,,Moderate Risk,Low,High,Low,25.21,51.33,20.69,0.0,,3.89,1.018,33.3,,Moderate Risk,Low,High,Low,26.08,54.71,19.44,0.41,,1.39,1.01,33.3,,Moderate Risk,Low,High,Low,45.64,74.18,20.07,42.18,,2.64,1.014,33.3,,Moderate Risk,Low,High,Moderate,55.05,83.4,20.69,62.05,,3.89,1.018,33.3,,High Risk,Low,Very High,High
Bihar,Siwan,Paddy,Paddy,78.08,-25.43,32.76,Paddy is the major crop by latest ICRISAT area (78.08 thousand ha). Its area has declined by 25.4% and yield has increased by 32.8% from the first available positive ICRISAT year.,Moderate,Marginal,Marginal,Marginal,Marginal,Unsuitable,Unsuitable,1,2,"Paddy declines by 1 suitability class(es) because the scenario shows high drought hazard (51.3), 33.3 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.","Paddy declines by 2 suitability class(es) because the scenario shows high drought hazard (83.4), agricultural stress (62.0), 33.3 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",Shift area to short-duration paddy or millets,Paddy area has declined by 25.4% and yield has increased by 32.8% between the first and latest positive ICRISAT observations.,INCEPTISOLS - 100%,217.0,104.7,78.08,1990.0,2019.0,-25.43,1328.0,1763.0,1990.0,2019.0,32.76,25.89,54.52,19.44,0.0,,1.39,1.01,33.3,,Moderate Risk,Low,High,Low,26.08,54.43,20.07,0.0,,2.64,1.014,33.3,,Moderate Risk,Low,High,Low,25.21,51.33,20.69,0.0,,3.89,1.018,33.3,,Moderate Risk,Low,High,Low,26.08,54.71,19.44,0.41,,1.39,1.01,33.3,,Moderate Risk,Low,High,Low,45.64,74.18,20.07,42.18,,2.64,1.014,33.3,,Moderate Risk,Low,High,Moderate,55.05,83.4,20.69,62.05,,3.89,1.018,33.3,,High Risk,Low,Very High,High
Bihar,Siwan,Turmeric,Paddy,78.08,-25.43,32.76,Paddy is the major crop by latest ICRISAT area (78.08 thousand ha). Its area has declined by 25.4% and yield has increased by 32.8% from the first available positive ICRISAT year.,Suitable,Moderate,Moderate,Moderate,Moderate,Unsuitable,Unsuitable,1,3,"Turmeric declines by 1 suitability class(es) because the scenario shows high drought hazard (51.3), 33.3 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.","Turmeric declines by 3 suitability class(es) because the scenario shows high drought hazard (83.4), agricultural stress (62.0), 33.3 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",Avoid expansion under high heat stress,Turmeric area has increased by 14.0% and yield has no historical trend available between the first and latest positive ICRISAT observations.,INCEPTISOLS - 100%,217.0,11.32,12.9,1990.0,2019.0,13.96,0.0,0.0,,,,25.89,54.52,19.44,0.0,,1.39,1.01,33.3,,Moderate Risk,Low,High,Low,26.08,54.43,20.07,0.0,,2.64,1.014,33.3,,Moderate Risk,Low,High,Low,25.21,51.33,20.69,0.0,,3.89,1.018,33.3,,Moderate Risk,Low,High,Low,26.08,54.71,19.44,0.41,,1.39,1.01,33.3,,Moderate Risk,Low,High,Low,45.64,74.18,20.07,42.18,,2.64,1.014,33.3,,Moderate Risk,Low,High,Moderate,55.05,83.4,20.69,62.05,,3.89,1.018,33.3,,High Risk,Low,Very High,High
Bihar,Supaul,Cotton,Paddy,103.49,22.84,184.56,Paddy is the major crop by latest ICRISAT area (103.49 thousand ha). Its area has increased by 22.8% and yield has increased by 184.6% from the first available positive ICRISAT year.,Marginal,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,Unsuitable,1,1,"Cotton declines by 1 suitability class(es) because the scenario shows warming of 0.90 C, 68.8 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.","Cotton declines by 1 suitability class(es) because the scenario shows agricultural stress (70.6), warming of 1.60 C, 68.8 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",High risk under SSP585,Cotton area has no historical trend available and yield has no historical trend available between the first and latest positive ICRISAT observations.,,0.0,0.0,0.0,,,,0.0,0.0,,,,21.21,20.03,40.57,0.0,0.395,7.03,1.043,53.6,,Low Risk,Moderate,Low,Low,20.05,15.39,41.9,0.0,0.645,8.35,1.048,61.2,,Low Risk,Moderate,Low,Low,18.9,10.76,43.23,0.0,0.895,9.67,1.053,68.8,,Low Risk,Moderate,Low,Low,21.48,20.8,40.57,0.0,0.695,7.03,1.043,53.6,,Low Risk,Moderate,Low,Low,38.55,34.62,41.9,39.21,1.145,8.35,1.048,61.2,,Moderate Risk,Moderate,Moderate,Moderate,51.87,44.44,43.23,70.63,1.595,9.67,1.053,68.8,,High Risk,Moderate,Moderate,High
Bihar,Supaul,Maize,Paddy,103.49,22.84,184.56,Paddy is the major crop by latest ICRISAT area (103.49 thousand ha). Its area has increased by 22.8% and yield has increased by 184.6% from the first available positive ICRISAT year.,Suitable,Moderate,Moderate,Moderate,Moderate,Moderate,Unsuitable,1,3,"Maize declines by 1 suitability class(es) because the scenario shows warming of 0.90 C, 68.8 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.","Maize declines by 3 suitability class(es) because the scenario shows agricultural stress (70.6), warming of 1.60 C, 68.8 heat-stress days; this affects water demand, heat tolerance, and soil-moisture reliability.",Limit to irrigated or low-risk blocks,Maize area has increased by 23.1% and yield has increased by 406.5% between the first and latest positive ICRISAT observations.,,0.0,9.65,11.88,1992.0,2019.0,23.11,1912.0,9684.0,1992.0,2019.0,406.49,21.21,20.03,40.57,0.0,0.395,7.03,1.043,53.6,,Low Risk,Moderate,Low,Low,20.05,15.39,41.9,0.0,0.645,8.35,1.048,61.2,,Low Risk,Moderate,Low,Low,18.9,10.76,43.23,0.0,0.895,9.67,1.053,68.8,,Low Risk,Moderate,Low,Low,21.48,20.8,40.57,0.0,0.695,7.03,1.043,53.6,,Low Risk,Moderate,Low,Low,38.55,34.62,41.9,39.21,1.145,8.35,1.048,61.2,,Moderate Risk,Moderate,Moderate,Moderate,51.87,44.44,43.23,70.63,1.595,9.67,1.053,68.8,,High Risk,Moderate,Moderate,High
